도시,구,동,위도,경도
대구광역시,달서구,두류동,35.8569335,128.5571935
대구광역시,달서구,두류동,35.85450556,128.5527333
대구광역시,달서구,두류동,35.84766389,128.5514333
대구광역시,달서구,두류동,35.85412778,128.5505889
대구광역시,달서구,두류동,35.85286667,128.5529333
대구광역시,달서구,본리동,35.84075,128.541425
대구광역시,달서구,본리동,35.84141111,128.5297472
대구광역시,달서구,본리동,35.84124722,128.5333361
대구광역시,달서구,감삼동,35.84893333,128.5435
대구광역시,달서구,감삼동,35.8444604,128.5352708
대구광역시,달서구,감삼동,35.848025,128.5415472
대구광역시,달서구,감삼동,35.8512089,128.5436845
대구광역시,달서구,감삼동,35.847375,128.5407472
대구광역시,달서구,감삼동,35.84900833,128.5407806
대구광역시,달서구,감삼동,35.84827222,128.5377472
대구광역시,달서구,죽전동,35.85368611,128.5396583
대구광역시,달서구,죽전동,35.85141944,128.5357028
대구광역시,달서구,죽전동,35.85145,128.5343806
대구광역시,달서구,죽전동,35.85205,128.5355139
대구광역시,달서구,죽전동,35.85768889,128.5332472
대구광역시,달서구,감삼동,35.85461111,128.5470444
대구광역시,달서구,죽전동,35.85113889,128.5380694
대구광역시,달서구,감삼동,35.8551823,128.5477195
대구광역시,달서구,죽전동,35.85371667,128.5404667
대구광역시,달서구,죽전동,35.85631389,128.5340139
대구광역시,달서구,장동,35.83860833,128.5165361
대구광역시,달서구,장동,35.83724167,128.5165583
대구광역시,달서구,장기동,35.84702222,128.5201361
대구광역시,달서구,장기동,35.84913889,128.5166472
대구광역시,달서구,장기동,35.84844167,128.519025
대구광역시,달서구,용산동,35.85245556,128.5330694
대구광역시,달서구,용산1동,35.85886944,128.5330583
대구광역시,달서구,용산동,35.85815278,128.5300028
대구광역시,달서구,용산동,35.85504444,128.5257917
대구광역시,달서구,용산동,35.85186667,128.5281583
대구광역시,달서구,죽전동,35.85088889,128.5336806
대구광역시,달서구,용산동,35.85564722,128.5340139
대구광역시,달서구,장기동,35.85117222,128.5237028
대구광역시,달서구,용산동,35.85053333,128.5303361
대구광역시,달서구,용산동,35.85714167,128.5202694
대구광역시,달서구,용산동,35.85528611,128.5179806
대구광역시,달서구,용산동,35.85504167,128.5213806
대구광역시,달서구,용산동,35.85689722,128.5215694
대구광역시,달서구,이곡동,35.85729722,128.5127694
대구광역시,달서구,이곡동,35.85265833,128.5111583
대구광역시,달서구,이곡동,35.8595,128.513425
대구광역시,달서구,이곡동,35.86095833,128.5019389
대구광역시,달서구,이곡동,35.85964444,128.5022722
대구광역시,달서구,이곡동,35.86094444,128.5029167
대구광역시,달서구,호산동,35.85135,128.4821611
대구광역시,달서구,호산동,35.854825,128.4772722
대구광역시,달서구,호산동,35.85075556,128.4853722
대구광역시,달서구,파호동,35.85206389,128.4761722
대구광역시,달서구,신당동,35.855025,128.4940167
대구광역시,달서구,호산동,35.854025,128.4789278
대구광역시,달서구,호림동,35.83558611,128.4904056
대구광역시,달서구,호림동,35.83828889,128.4916611
대구광역시,달서구,신당동,35.8599761,128.4992151
대구광역시,달서구,파호동,35.85293611,128.4778278
대구광역시,달서구,신당동,35.86066667,128.4998389
대구광역시,달서구,호산동,35.85010556,128.4872611
대구광역시,달서구,신당동,35.86176111,128.4989278
대구광역시,달서구,대천동,35.81788889,128.5194472
대구광역시,달서구,대천동,35.8191654,128.5225084
대구광역시,달서구,월성동,35.8269192,128.5214353
대구광역시,달서구,월성1동,35.82722222,128.5203139
대구광역시,달서구,월성동,35.81908333,128.5275917
대구광역시,달서구,월암동,35.82765556,128.5096167
대구광역시,달서구,월성동,35.83591111,128.5278361
대구광역시,달서구,월성동,35.83450833,128.5267806
대구광역시,달서구,월성동,35.82724722,128.5310583
대구광역시,달서구,진천동,35.81072778,128.5243806
대구광역시,달서구,진천동,35.80853611,128.5229917
대구광역시,달서구,진천동,35.80851111,128.5237139
대구광역시,달서구,진천동,35.81469722,128.5229583
대구광역시,달서구,진천동,35.81485278,128.5252361
대구광역시,달서구,유천동,35.81733333,128.50985
대구광역시,달서구,대곡동,35.7998003,128.5289428
대구광역시,달서구,진천동,35.81384444,128.5262694
대구광역시,달서구,진천동,35.81133611,128.5318694
대구광역시,달서구,진천동,35.808725,128.5238806
대구광역시,달서구,진천동,35.8127,128.520725
대구광역시,달서구,진천동,35.80938056,128.5246583
대구광역시,달서구,진천동,35.80990556,128.5192056
대구광역시,달서구,진천동,35.81244444,128.5291806
대구광역시,달서구,대곡동,35.80626667,128.5199833
대구광역시,달서구,진천동,35.81028889,128.5223139
대구광역시,달서구,진천동,35.81504444,128.5241472
대구광역시,달서구,진천동,35.81221389,128.5191833
대구광역시,달서구,대곡동,35.80950833,128.5156167
대구광역시,달서구,대곡동,35.8054207,128.5112061
대구광역시,달서구,진천동,35.81699444,128.5270028
대구광역시,달서구,진천동,35.81260278,128.5310028
대구광역시,달서구,상인동,35.815925,128.544525
대구광역시,달서구,상인동,35.818331,128.5342489
대구광역시,달서구,상인동,35.81500556,128.5478694
대구광역시,달서구,상인동,35.81328333,128.5355917
대구광역시,달서구,상인동,35.81421667,128.5317694
대구광역시,달서구,상인동,35.81100833,128.5370694
대구광역시,달서구,상인동,35.8157723,128.5342453
대구광역시,달서구,상인동,35.81740833,128.5361917
대구광역시,달서구,상인동,35.81424722,128.5399694
대구광역시,달서구,상인동,35.81816667,128.5377917
대구광역시,달서구,상인동,35.8140153,128.5403602
대구광역시,달서구,상인동,35.81743056,128.5383472
대구광역시,달서구,상인동,35.81553333,128.5362917
대구광역시,달서구,상인동,35.81497778,128.539825
대구광역시,달서구,상인동,35.81386389,128.5377917
대구광역시,달서구,상인동,35.81066111,128.5427806
대구광역시,달서구,상인동,35.81553611,128.5390917
대구광역시,달서구,상인동,35.81146667,128.5332139
대구광역시,달서구,상인동,35.81290556,128.5466694
대구광역시,달서구,상인동,35.81141111,128.5474028
대구광역시,달서구,도원동,35.79084167,128.5461472
대구광역시,달서구,도원동,35.80623611,128.5486806
대구광역시,달서구,도원동,35.80772222,128.5457917
대구광역시,달서구,송현동,35.83053889,128.5522778
대구광역시,달서구,송현동,35.83010278,128.5599444
대구광역시,달서구,송현동,35.82779167,128.55
대구광역시,달서구,송현동,35.82625278,128.5507556
대구광역시,달서구,송현동,35.83239444,128.5549556
대구광역시,달서구,송현동,35.82861667,128.5506889
대구광역시,달서구,송현동,35.8277,128.5523556
대구광역시,달서구,송현동,35.8283881,128.5545367
대구광역시,달서구,송현동,35.82906111,128.5558
대구광역시,달서구,송현동,35.82999722,128.5542222
대구광역시,달서구,송현동,35.82864444,128.5554667
대구광역시,달서구,송현동,35.82806111,128.5473028
대구광역시,달서구,송현동,35.83445833,128.5500778
대구광역시,달서구,송현동,35.83236111,128.5506667
대구광역시,달서구,송현동,35.82898056,128.5468028
대구광역시,달서구,송현동,35.82665833,128.5432028
대구광역시,달서구,송현동,35.82910833,128.5491333
대구광역시,달서구,본동,35.83455556,128.5391583
대구광역시,달서구,본동,35.83421111,128.5357028
대구광역시,달서구,본동,35.83493889,128.5412806
대구광역시,달서구,죽전동,35.85806667,128.536325
대구광역시,달서구,대곡동,35.80705556,128.5251472
대구광역시,달서구,두류동,35.85910833,128.5667111
대구광역시,달서구,용산동,35.85865556,128.5253139
대구광역시,달서구,용산동,35.85886944,128.5253694
대구광역시,달서구,이곡동,35.85522222,128.5111806
대구광역시,달서구,이곡동,35.84977222,128.5083583
대구광역시,달서구,상인동,35.8182134,128.5402636
대구광역시,달서구,상인동,35.81481944,128.5365806
대구광역시,달서구,상인동,35.81185278,128.5380361
대구광역시,달서구,상인동,35.81240556,128.5349139
대구광역시,달서구,두류동,35.85821111,128.5698
대구광역시,달서구,송현동,35.82718611,128.5510667
대구광역시,달서구,본리동,35.83958611,128.5301917
대구광역시,달서구,용산동,35.85633056,128.5319361
대구광역시,달서구,용산동,35.85566111,128.5323806
대구광역시,달서구,송현동,35.8342996,128.5539426
대구광역시,달서구,성당동,35.84321667,128.5538556
대구광역시,달서구,성당동,35.84045,128.5549111
대구광역시,달서구,성당동,35.84096944,128.5560556
대구광역시,달서구,성당동,35.83788333,128.5531556
대구광역시,달서구,성당동,35.839109,128.555077
대구광역시,달서구,두류동,35.856403,128.562733
대구광역시,달서구,두류동,35.85718056,128.5734194
대구광역시,달서구,두류동,35.85951389,128.5647778
대구광역시,달서구,두류동,35.85512222,128.5581667
대구광역시,달서구,두류동,35.85566111,128.5519556
대구광역시,달서구,두류동,35.85426111,128.5529444
대구광역시,달서구,본리동,35.83928333,128.5394361
대구광역시,달서구,감삼동,35.849034,128.541216
대구광역시,달서구,감삼동,35.85268333,128.5461889
대구광역시,달서구,죽전동,35.85200556,128.5363028
대구광역시,달서구,장기동,35.84346944,128.5282917
대구광역시,달서구,장기동,35.845175,128.5307028
대구광역시,달서구,용산동,35.852544,128.533738
대구광역시,달서구,용산동,35.857931,128.525689
대구광역시,달서구,용산동,35.85332222,128.5237361
대구광역시,달서구,용산동,35.86234722,128.5215917
대구광역시,달서구,용산동,35.86251667,128.5206472
대구광역시,달서구,용산동,35.86093611,128.5202139
대구광역시,달서구,용산동,35.85936667,128.5241694
대구광역시,달서구,용산동,35.85916944,128.5221806
대구광역시,달서구,용산동,35.853575,128.5215361
대구광역시,달서구,용산동,35.8559,128.5220028
대구광역시,달서구,이곡동,35.8602009,128.5139907
대구광역시,달서구,이곡동,35.85629,128.509995
대구광역시,달서구,이곡동,35.8526,128.5049389
대구광역시,달서구,호산동,35.85287222,128.4798167
대구광역시,달서구,호산동,35.8506726,128.4826921
대구광역시,달서구,호산동,35.85006389,128.4837611
대구광역시,달서구,신당동,35.85621944,128.4956389
대구광역시,달서구,신당동,35.85768333,128.4976278
대구광역시,달서구,파호동,35.85251667,128.4775389
대구광역시,달서구,월성동,35.82131111,128.5271472
대구광역시,달서구,대천동,35.816925,128.5213028
대구광역시,달서구,월성동,35.81949722,128.5253361
대구광역시,달서구,월성동,35.82238889,128.5247361
대구광역시,달서구,월성동,35.822596,128.523116
대구광역시,달서구,월성동,35.82338,128.527693
대구광역시,달서구,진천동,35.8151868,128.5286012
대구광역시,달서구,진천동,35.815471,128.527223
대구광역시,달서구,진천동,35.80951944,128.5256583
대구광역시,달서구,진천동,35.81219722,128.5261361
대구광역시,달서구,진천동,35.81010278,128.5205833
대구광역시,달서구,진천동,35.81213056,128.52075
대구광역시,달서구,진천동,35.81676667,128.5249583
대구광역시,달서구,유천동,35.81590278,128.5193167
대구광역시,달서구,진천동,35.80908056,128.5215167
대구광역시,달서구,상인동,35.81370556,128.5458361
대구광역시,달서구,상인동,35.81812778,128.5393583
대구광역시,달서구,상인동,35.81018056,128.5365472
대구광역시,달서구,상인동,35.81501944,128.535725
대구광역시,달서구,상인동,35.81320556,128.5332139
대구광역시,달서구,상인동,35.80857222,128.5438361
대구광역시,달서구,상인동,35.81618333,128.5373917
대구광역시,달서구,상인동,35.81371111,128.536925
대구광역시,달서구,상인동,35.81459444,128.5344806
대구광역시,달서구,상인동,35.816075,128.5344028
대구광역시,달서구,상인동,35.814675,128.5392917
대구광역시,달서구,상인동,35.80728611,128.5580333
대구광역시,달서구,상인동,35.8088245,128.5517574
대구광역시,달서구,도원동,35.80610556,128.5328694
대구광역시,달서구,도원동,35.8047549,128.5449955
대구광역시,달서구,송현동,35.83203611,128.5535889
대구광역시,달서구,송현동,35.83014722,128.5472694
대구광역시,달서구,송현동,35.83505278,128.5506889
대구광역시,달서구,송현동,35.82835278,128.5485139
대구광역시,달서구,본동,35.83508611,128.5359583
대구광역시,달서구,진천동,35.808211,128.520303
대구광역시,달서구,진천동,35.807904,128.520338
대구광역시,달서구,이곡1동,35.85701111,128.5148472
대구광역시,달서구,이곡1동,35.85701111,128.5148472
대구광역시,달서구,이곡동,35.8544,128.5146806
대구광역시,달서구,두류동,35.85267222,128.5729
대구광역시,달서구,두류동,35.85418056,128.5539778
대구광역시,달서구,본리동,35.83863889,128.5339361
대구광역시,달서구,용산1동,35.85597778,128.5257917
대구광역시,달서구,이곡1동,35.85716667,128.5100472
대구광역시,달서구,이곡2동,35.85734722,128.4999722
대구광역시,달서구,신당동,35.8484,128.4791167
대구광역시,달서구,신당동,35.85355833,128.4953722
대구광역시,달서구,송현동,35.83438333,128.5509778
대구광역시,달서구,월성1동,35.82292222,128.5207694
대구광역시,달서구,월성1동,35.82305833,128.5284361
대구광역시,달서구,월성1동,35.820575,128.5251806
대구광역시,달서구,진천동,35.81677778,128.530525
대구광역시,달서구,진천동,35.81694722,128.5297694
대구광역시,달서구,유천동,35.81801667,128.5144056
대구광역시,달서구,유천동,35.81616389,128.5170611
대구광역시,달서구,진천동,35.81201111,128.5202056
대구광역시,달서구,진천동,35.81092222,128.5268028
대구광역시,달서구,진천동,35.81648611,128.5206472
대구광역시,달서구,상인1동,35.82438889,128.5361917
대구광역시,달서구,상인1동,35.82133611,128.5326028
대구광역시,달서구,도원동,35.80294167,128.5359806
대구광역시,달서구,본동,35.83384722,128.5466361
대구광역시,달서구,신당동,35.85273889,128.4950611
대구광역시,달서구,신당동,35.85264444,128.4924944
대구광역시,달서구,신당동,35.85504444,128.4950833
대구광역시,달서구,신당동,35.85504167,128.4925944
대구광역시,달서구,신당동,35.85200278,128.4928833
대구광역시,달서구,신당동,35.857125,128.4948167
대구광역시,달서구,신당동,35.85701667,128.4933389
대구광역시,달서구,신당동,35.858875,128.4925944
대구광역시,달서구,신당동,35.85575833,128.4940722
대구광역시,달서구,신당동,35.854075,128.4932833
대구광역시,달서구,신당동,35.85334444,128.4932278
대구광역시,달서구,신당동,35.85210833,128.49435
대구광역시,달서구,성당동,35.84104722,128.5517889
대구광역시,달서구,성당동,35.842775,128.5501111
대구광역시,달서구,두류동,35.85476111,128.5702667
대구광역시,달서구,감삼동,35.84725556,128.5411028
대구광역시,달서구,이곡동,35.84939167,128.5114583
대구광역시,달서구,이곡동,35.85067778,128.5099917
대구광역시,달서구,성당동,35.84203611,128.5542778
대구광역시,달서구,상인동,35.81254444,128.5369472
대구광역시,달서구,상인동,35.81242222,128.5376139
대구광역시,달서구,송현동,35.829024,128.5462018
대구광역시,달서구,용산동,35.85889444,128.5239806
대구광역시,달서구,용산동,35.85861944,128.5238917
대구광역시,달서구,상인2동,35.81608333,128.5384694
대구광역시,달서구,상인2동,35.81586944,128.5381583
대구광역시,달서구,송현2동,35.82761389,128.545125
대구광역시,달서구,대곡동,35.80848889,128.5127389
대구광역시,달서구,감삼동,35.84937778,128.5423
대구광역시,달서구,대곡동,35.80803333,128.5181944
대구광역시,달서구,대곡동,35.80479167,128.5189167
대구광역시,달서구,상인1동,35.8192215,128.5428399
대구광역시,달서구,송현2동,35.83590556,128.5552
대구광역시,달서구,본리동,35.842125,128.5384806
대구광역시,달서구,성당동,35.84039167,128.5520778
대구광역시,달서구,성당동,35.843525,128.5490444
대구광역시,달서구,성당동,35.83865833,128.5500667
대구광역시,달서구,"두류1,2동",35.86066944,128.571375
대구광역시,달서구,"두류1,2동",35.85662778,128.5692556
대구광역시,달서구,두류3동,35.85288889,128.5524667
대구광역시,달서구,죽전동,35.85373056,128.5383694
대구광역시,달서구,장기동,35.85173333,128.5243472
대구광역시,달서구,용산1동,35.86136389,128.5326361
대구광역시,달서구,용산2동,35.857175,128.5219139
대구광역시,달서구,장기동,35.85110556,128.5207694
대구광역시,달서구,갈산동,35.84740833,128.5085611
대구광역시,달서구,갈산동,35.84544722,128.5086056
대구광역시,달서구,이곡2동,35.85965278,128.5052028
대구광역시,달서구,신당동,35.86045556,128.4962944
대구광역시,달서구,파호동,35.85353889,128.4733944
대구광역시,달서구,장동,35.84115556,128.5125139
대구광역시,달서구,본리동,35.8403903,128.5425974
대구광역시,달서구,장기동,35.84170278,128.5282917
대구광역시,달서구,용산2동,35.86275833,128.5189139
대구광역시,달서구,신당동,35.85876111,128.4979278
대구광역시,달서구,월성2동,35.83200833,128.5316917
대구광역시,달서구,대곡동,35.791525,128.5307806
대구광역시,달서구,대곡동,35.7956966,128.5277496
대구광역시,달서구,대곡동,35.8028264,128.5314468
대구광역시,달서구,대곡동,35.80591667,128.5294806
대구광역시,달서구,대곡동,35.80739722,128.5106611
대구광역시,달서구,대곡동,35.7959,128.5285583
대구광역시,달서구,대곡동,35.79415278,128.5289583
대구광역시,달서구,대곡동,35.8008753,128.5331954
대구광역시,달서구,대곡동,35.803825,128.5296028
대구광역시,달서구,대곡동,35.7999498,128.5332591
대구광역시,달서구,진천동,35.81497778,128.5304694
대구광역시,달서구,유천동,35.813675,128.5076722
대구광역시,달서구,진천동,35.81080278,128.5175056
대구광역시,달서구,상인3동,35.81256111,128.5477917
대구광역시,달서구,상인3동,35.80942222,128.5543472
대구광역시,달서구,도원동,35.79566389,128.5484028
대구광역시,달서구,도원동,35.8039148,128.5495781
대구광역시,달서구,도원동,35.8072,128.5470917
대구광역시,달서구,도원동,35.80777778,128.5473917
대구광역시,달서구,송현1동,35.82576944,128.5554111
대구광역시,달서구,송현1동,35.82787222,128.5535444
대구광역시,달서구,송현1동,35.82850278,128.5591667
대구광역시,달서구,송현2동,35.83271111,128.5493778
대구광역시,달서구,송현2동,35.83268333,128.5513444
대구광역시,달서구,본동,35.83204167,128.538325
대구광역시,달서구,본동,35.83579722,128.5289028
대구광역시,달서구,월암동,35.8320636,128.4951643
대구광역시,달서구,신당동,35.85664167,128.49745
대구광역시,달서구,신당동,35.85721111,128.4962722
대구광역시,달서구,신당동,35.85703611,128.4980611
대구광역시,달서구,신당동,35.85697222,128.4986833
대구광역시,달서구,진천동,35.81263889,128.5266694
대구광역시,달서구,진천동,35.81181111,128.5263583
대구광역시,달서구,진천동,35.80987222,128.5274028
대구광역시,달서구,진천동,35.81106944,128.5293694
대구광역시,달서구,진천동,35.81157778,128.5298028
대구광역시,달서구,진천동,35.81434444,128.5277806
대구광역시,달서구,진천동,35.81515278,128.5292472
대구광역시,달서구,상인2동,35.81075,128.5374806
대구광역시,달서구,상인2동,35.81269167,128.5381361
대구광역시,달서구,상인2동,35.81440833,128.5377694
대구광역시,달서구,상인2동,35.813925,128.5371917
대구광역시,달서구,상인2동,35.81461944,128.5357583
대구광역시,달서구,상인2동,35.81564167,128.5350583
대구광역시,달서구,상인2동,35.81625,128.5338139
대구광역시,달서구,상인2동,35.816575,128.536425
대구광역시,달서구,상인2동,35.81779444,128.5383806
대구광역시,달서구,상인2동,35.81703611,128.5383806
대구광역시,달서구,송현1동,35.824825,128.5471028
대구광역시,달서구,송현1동,35.825025,128.5486139
대구광역시,달서구,송현1동,35.82659444,128.5509778
대구광역시,달서구,송현1동,35.82321111,128.548325
대구광역시,달서구,송현1동,35.82438611,128.546725
대구광역시,달서구,송현1동,35.82496389,128.5496028
대구광역시,달서구,신당동,35.8566086,128.4961843
대구광역시,달서구,신당동,35.85644167,128.4982278
대구광역시,달서구,"두류1,2동",35.85998889,128.5700889
대구광역시,달서구,이곡1동,35.855275,128.5081806
대구광역시,달서구,상인2동,35.817861,128.5369819
대구광역시,달서구,상인2동,35.81708056,128.537725
대구광역시,달서구,송현1동,35.82818333,128.5595667
대구광역시,달서구,본동,35.83666389,128.5320472
대구광역시,달서구,신당동,35.8555,128.4921611
대구광역시,달서구,송현1동,35.82737222,128.5578556
대구광역시,달서구,대천동,35.81619444,128.5223583
대구광역시,달서구,용산2동,35.85404167,128.5214583
대구광역시,달서구,장기동,35.84793,128.521136
대구광역시,달서구,감삼동,35.84606389,128.5423361
대구광역시,달서구,죽전동,35.85739444,128.5384139
대구광역시,달서구,이곡2동,35.85646667,128.5045944
대구광역시,달서구,성당동,35.83951944,128.5519
대구광역시,달서구,"두류1,2동",35.85678611,128.5636778
대구광역시,달서구,"두류1,2동",35.856725,128.5732194
대구광역시,달서구,두류3동,35.85324167,128.5542667
대구광역시,달서구,본리동,35.84031111,128.539125
대구광역시,달서구,감삼동,35.84934167,128.5410856
대구광역시,달서구,감삼동,35.85085833,128.5471556
대구광역시,달서구,죽전동,35.85553333,128.5367361
대구광역시,달서구,용산1동,35.84970278,128.526825
대구광역시,달서구,용산2동,35.86131667,128.521225
대구광역시,달서구,이곡1동,35.85605833,128.5089917
대구광역시,달서구,이곡2동,35.85250556,128.5008611
대구광역시,달서구,이곡2동,35.85250556,128.5008611
대구광역시,달서구,파호동,35.85348056,128.47375
대구광역시,달서구,파호동,35.85348056,128.47375
대구광역시,달서구,신당동,35.85706111,128.4937389
대구광역시,달서구,신당동,35.85706111,128.4937389
대구광역시,달서구,호산동,35.8562649,128.4778852
대구광역시,달서구,월성1동,35.81834444,128.5268361
대구광역시,달서구,월암동,35.83432778,128.4966722
대구광역시,달서구,대곡동,35.7971303,128.5285114
대구광역시,달서구,진천동,35.81035556,128.5313361
대구광역시,달서구,상인1동,35.81697222,128.5483361
대구광역시,달서구,상인2동,35.81089167,128.5413806
대구광역시,달서구,도원동,35.806825,128.5459472
대구광역시,달서구,송현1동,35.82248333,128.5487694
대구광역시,달서구,송현2동,35.8300127,128.5486307
대구광역시,달서구,송현2동,35.83225833,128.5438028
대구광역시,달서구,상인3동,35.80865556,128.5504917
대구광역시,달서구,이곡동,35.85727778,128.5142139
대구광역시,달서구,두류동,35.86145278,128.5719306
대구광역시,달서구,월성동,35.8240888,128.5211202
대구광역시,달서구,진천동,35.81044167,128.5289917
대구광역시,달서구,장기동,35.84987222,128.516625
대구광역시,달서구,장기동,35.84959611,128.5184028
대구광역시,달서구,장기동,35.84891389,128.5196917
대구광역시,달서구,장기동,35.84906944,128.5204694
대구광역시,달서구,장기동,35.84832222,128.5215361
대구광역시,달서구,장기동,35.84781667,128.5200917
대구광역시,달서구,장기동,35.84759722,128.5182028
대구광역시,달서구,장기동,35.848375,128.5172139
대구광역시,달서구,도원동,35.8055569,128.5467681
대구광역시,달서구,도원동,35.8055569,128.5467681
대구광역시,달서구,본동,35.83176667,128.5350583
대구광역시,달서구,본동,35.83176667,128.5350583
대구광역시,달서구,장기동,35.84666111,128.5244694
대구광역시,달서구,장기동,35.84666111,128.5244694
대구광역시,달서구,장기동,35.84666111,128.5244694
대구광역시,달서구,두류동,35.8526,128.5695444
대구광역시,달서구,두류동,35.8526,128.5695444
대구광역시,달서구,두류동,35.8526,128.5695444
대구광역시,달서구,송현1동,35.82415556,128.548225
대구광역시,달서구,송현동,35.82933333,128.5443694
대구광역시,달서구,송현동,35.82933333,128.5443694
대구광역시,달서구,용산동,35.85404444,128.5317694
대구광역시,달서구,용산동,35.85404444,128.5317694
대구광역시,달서구,성당동,35.84622222,128.5465444
대구광역시,달서구,본동,35.83545833,128.5320472
대구광역시,달서구,본리동,35.83977778,128.5467778
대구광역시,달서구,감삼동,35.84981944,128.5442222
대구광역시,달서구,장기동,35.84508056,128.532425
대구광역시,달서구,용산동,35.86086389,128.5306028
대구광역시,달서구,용산동,35.85719167,128.518025
대구광역시,달서구,용산동,35.85246944,128.5178806
대구광역시,달서구,이곡동,35.85101389,128.5137028
대구광역시,달서구,호산동,35.84861389,128.4780833
대구광역시,달서구,신당동,35.853075,128.4954167
대구광역시,달서구,월성동,35.82898611,128.5221694
대구광역시,달서구,월성동,35.8291094,128.521751
대구광역시,달서구,진천동,35.81322222,128.5252806
대구광역시,달서구,유천동,35.81201667,128.5111833
대구광역시,달서구,상인1동,35.81774167,128.546125
대구광역시,달서구,상인3동,35.81093056,128.5515139
대구광역시,달서구,도원동,35.8041,128.535625
대구광역시,달서구,도원동,35.80786111,128.5316694
대구광역시,달서구,"두류1,2동",35.85333056,128.5712667
대구광역시,달서구,"두류1,2동",35.85563889,128.5674222
대구광역시,달서구,"두류1,2동",35.855475,128.5688556
대구광역시,달서구,호산동,35.85478889,128.4780167
대구광역시,달서구,호산동,35.85478889,128.4780167
대구광역시,달서구,호산동,35.85587222,128.4787167
대구광역시,달서구,호산동,35.85587222,128.4787167
대구광역시,달서구,호산동,35.85587222,128.4787167
대구광역시,달서구,호산동,35.854225,128.4780056
대구광역시,달서구,호산동,35.854225,128.4780056
대구광역시,달서구,호산동,35.85518333,128.4784611
대구광역시,달서구,호산동,35.85518333,128.4784611
대구광역시,달서구,호산동,35.85635556,128.4791611
대구광역시,달서구,도원동,35.80771667,128.544725
대구광역시,달서구,도원동,35.80771667,128.544725
대구광역시,달서구,도원동,35.80771667,128.544725
대구광역시,달서구,도원동,35.80699722,128.5432028
대구광역시,달서구,도원동,35.80699722,128.5432028
대구광역시,달서구,도원동,35.80699722,128.5432028
대구광역시,달서구,도원동,35.80635278,128.5432917
대구광역시,달서구,도원동,35.80705833,128.5441583
대구광역시,달서구,도원동,35.80705833,128.5441583
대구광역시,달서구,도원동,35.8070103,128.5452353
대구광역시,달서구,도원동,35.8070103,128.5452353
대구광역시,달서구,진천동,35.80992222,128.5278028
대구광역시,달서구,도원동,35.80464722,128.535425
대구광역시,달서구,본동,35.83444167,128.544725
대구광역시,달서구,본동,35.83661111,128.5393583
대구광역시,달서구,본동,35.83661111,128.5393583
대구광역시,달서구,대천동,35.81696944,128.5181722
대구광역시,달서구,성당동,35.84519167,128.5502889
대구광역시,달서구,진천동,35.81706111,128.5264917
대구광역시,달서구,진천동,35.81706111,128.5264917
대구광역시,달서구,대곡동,35.798982,128.5288753
대구광역시,달서구,상인1동,35.81953889,128.5390917
대구광역시,달서구,파호동,35.85274167,128.4743944
대구광역시,달서구,파호동,35.85274167,128.4743944
대구광역시,달서구,상인동,35.80648611,128.5521139
대구광역시,달서구,감삼동,35.85407222,128.5430278
대구광역시,달서구,장기동,35.8507882,128.5243441
대구광역시,달서구,본리동,35.84241667,128.541525
대구광역시,달서구,장기동,35.84309167,128.5158917
대구광역시,달서구,장기동,35.84309167,128.5158917
대구광역시,달서구,장기동,35.84887778,128.5147694
대구광역시,달서구,두류동,35.8536,128.5497667
대구광역시,달서구,두류동,35.8536,128.5497667
대구광역시,달서구,성당동,35.84519722,128.5453556
대구광역시,달서구,성당동,35.84519722,128.5453556
대구광역시,달서구,본동,35.83397222,128.5412583
대구광역시,달서구,본동,35.83397222,128.5412583
대구광역시,달서구,대곡동,35.80651667,128.5115278
대구광역시,달서구,신당동,35.85596389,128.4981944
대구광역시,달서구,신당동,35.85596389,128.4981944
대구광역시,달서구,용산동,35.8559,128.5220028
대구광역시,달서구,감삼동,35.854425,128.5456444
대구광역시,달서구,감삼동,35.854425,128.5456444
대구광역시,달서구,본리동,35.84081944,128.5430917
대구광역시,달서구,본동,35.83382,128.54341
대구광역시,달서구,본동,35.83382,128.54341
대구광역시,달서구,장기동,35.847462,128.5197928
대구광역시,달서구,장기동,35.8472965,128.5223132
대구광역시,달서구,장기동,35.8472965,128.5223132
대구광역시,달서구,장기동,35.8472965,128.5223132
대구광역시,달서구,상인3동,35.8094152,128.5489994
대구광역시,달서구,상인3동,35.8094152,128.5489994
대구광역시,달서구,송현1동,35.8217574,128.54978
대구광역시,달서구,송현1동,35.8217574,128.54978
대구광역시,달서구,송현1동,35.8217574,128.54978
대구광역시,달서구,송현1동,35.8217574,128.54978
대구광역시,달서구,장기동,35.8480116,128.5285944
대구광역시,달서구,장기동,35.8480116,128.5285944
대구광역시,달서구,감삼동,35.8557371,128.5436585
대구광역시,달서구,감삼동,35.8557371,128.5436585
대구광역시,달서구,감삼동,35.8557371,128.5436585
대구광역시,달서구,감삼동,35.8557371,128.5436585
대구광역시,달서구,"두류1,2동",35.8581605,128.5738409
대구광역시,달서구,"두류1,2동",35.8581605,128.5738409
대구광역시,달서구,이곡2동,35.8619196,128.5065559
대구광역시,달서구,이곡2동,35.8619196,128.5065559
대구광역시,달서구,용산2동,35.8620662,128.5248691
대구광역시,달서구,용산2동,35.8620662,128.5248691
대구광역시,달서구,이곡1동,35.8567372,128.5089109
대구광역시,달서구,이곡1동,35.8567372,128.5089109
