주소,동,위도,경도
대구광역시 달서구성당동 74-8,성당동 74-8,35.85058,128.57142
대구광역시 달서구성당동 566-4,성당동 566-4,35.8416,128.5487222
대구광역시 달서구성당동 459-1,성당동 459-1,35.84155,128.5549667
대구광역시 달서구성당동 373,성당동 373,35.83858056,128.5538333
대구광역시 달서구성당동 678-13,성당동 678-13,35.84628889,128.5500667
대구광역시 달서구성당동 390-11,성당동 390-11,35.83994167,128.5527556
대구광역시 달서구성당동 52-62,성당동 52-62,35.8527314,128.5709083
대구광역시 달서구성당동 828-21,성당동 828-21,35.83793611,128.5527444
대구광역시 달서구두류1동 1201-4,두류1동 1201-4,35.86182778,128.5725861
대구광역시 달서구두류동 1192-66,두류동 1192-66,35.8611054,128.5734742
대구광역시 달서구두류2동 1337-66,두류2동 1337-66,35.85311389,128.5690556
대구광역시 달서구두류2동 140-7,두류2동 140-7,35.857475,128.5608778
대구광역시 달서구두류2동 105-19,두류2동 105-19,35.858367,128.564175
대구광역시 달서구두류2동 1241-49,두류2동 1241-49,35.85750833,128.5684778
대구광역시 달서구용산동 907,용산동 907,35.8517801,128.5179574
대구광역시 달서구두류3동 492-18,두류3동 492-18,35.85527222,128.5526
대구광역시 달서구두류3동 490-14,두류3동 490-14,35.85598333,128.5534556
대구광역시 달서구두류3동 610-1,두류3동 610-1,35.85418611,128.5517444
대구광역시 달서구두류3동 630-35,두류3동 630-35,35.85235,128.5490889
대구광역시 달서구두류3동 484-17,두류3동 484-17,35.85371389,128.5551778
대구광역시 달서구두류3동 637-20,두류3동 637-20,35.851733,128.55333
대구광역시 달서구본리동 29-1,본리동 29-1,35.8428534,128.5383574
대구광역시 달서구본리동 393-1,본리동 393-1,35.839913,128.535943
대구광역시 달서구본리동 425-2,본리동 425-2,35.841217,128.534647
대구광역시 달서구본리동 110-4,본리동 110-4,35.840775,128.5426583
대구광역시 달서구본리동 431-3,본리동 431-3,35.84018055,128.5333472
대구광역시 달서구감삼동 184-11,감삼동 184-11,35.84675,128.5414361
대구광역시 달서구감삼동 115-21,감삼동 115-21,35.851205,128.545979
대구광역시 달서구감삼동 137-9,감삼동 137-9,35.85065278,128.5418222
대구광역시 달서구감삼동 284-11,감삼동 284-11,35.84553889,128.5391139
대구광역시 달서구감삼동 192-4,감삼동 192-4,35.84850278,128.5431333
대구광역시 달서구감삼동 147-8,감삼동 147-8,35.850215,128.54093
대구광역시 달서구감삼동 189-28,감삼동 189-28,35.84796111,128.5422556
대구광역시 달서구감삼동 190-3,감삼동 190-3,35.84902222,128.5429556
대구광역시 달서구감삼동 41-8,감삼동 41-8,35.85461,128.540995
대구광역시 달서구감삼동 57-21,감삼동 57-21,35.8547873,128.5462192
대구광역시 달서구용산1동 958-14,용산1동 958-14,35.861525,128.5272028
대구광역시 달서구용산1동 858-13,용산1동 858-13,35.85694722,128.5315694
대구광역시 달서구용산1동 947,용산1동 947,35.85446944,128.5239472
대구광역시 달서구용산2동 958-1,용산2동 958-1,35.85886667,128.5248917
대구광역시 달서구용산2동 958-2,용산2동 958-2,35.85862222,128.5238583
대구광역시 달서구이곡1동 1000-92,이곡1동 1000-92,35.849435,128.510493
대구광역시 달서구호림동 11-9,호림동 11-9,35.83907778,128.49025
대구광역시 달서구상인1동 95,상인1동 95,35.82011944,128.5325472
대구광역시 달서구송현1동 694,송현1동 694,35.82299444,128.5535889
대구광역시 달서구송현1동 694,송현1동 694,35.82280556,128.5534222
대구광역시 달서구송현1동 1946-14,송현1동 1946-14,35.82373889,128.5477361
대구광역시 달서구송현1동 1944-6,송현1동 1944-6,35.82382778,128.5465583
대구광역시 달서구송현2동 518,송현2동 518,35.83312222,128.5460361
대구광역시 달서구송현2동 1036-5,송현2동 1036-5,35.83623333,128.5540778
대구광역시 달서구송현2동 1910-16,송현2동 1910-16,35.82661667,128.5452028
대구광역시 달서구송현2동 1916-15,송현2동 1916-15,35.82584444,128.5454806
대구광역시 달서구송현2동 185-21,송현2동 185-21,35.831367,128.550087
대구광역시 달서구송현2동 1924-30,송현2동 1924-30,35.828445,128.547631
대구광역시 달서구본동 612-11,본동 612-11,35.83475278,128.5297361
대구광역시 달서구본동 756-3,본동 756-3,35.83618333,128.5385806
대구광역시 달서구본동 863-4,본동 863-4,35.836175,128.5351361
대구광역시 달서구본동 934-2,본동 934-2,35.833458,128.5364999
대구광역시 달서구본동 725-1,본동 725-1,35.836775,128.5351806
대구광역시 달서구유천동 80,유천동 80,35.8171484,128.5146796
대구광역시 달서구본동 790,본동 790,35.8359581,128.5397072
대구광역시 달서구본리동 640-1,본리동 640-1,35.83983611,128.5325583
대구광역시 달서구본리동 1212-1,본리동 1212-1,35.83846389,128.529125
대구광역시 달서구장동 867,장동 867,35.8410853,128.5261747
대구광역시 달서구용산1동 949,용산1동 949,35.85578056,128.5296917
대구광역시 달서구이곡1동 1306-6,이곡1동 1306-6,35.85839722,128.5150361
대구광역시 달서구성당동 52-32,성당동 52-32,35.852925,128.5716111
대구광역시 달서구두류동 1210-56,두류동 1210-56,35.86025556,128.5734306
대구광역시 달서구감삼동 317-1,감삼동 317-1,35.84417222,128.5394806
대구광역시 달서구장기동 46-4,장기동 46-4,35.85089167,128.5250806
대구광역시 달서구용산동 5-1,용산동 5-1,35.86388889,128.5239917
대구광역시 달서구상인2동 350-17,상인2동 350-17,35.81480833,128.5337694
대구광역시 달서구도원동 1433-2,도원동 1433-2,35.80792778,128.5351806
대구광역시 달서구송현동 1939-12,송현동 1939-12,35.82751944,128.5528889
대구광역시 달서구송현동 429,송현동 429,35.82694167,128.5539222
대구광역시 달서구송현동 1988-17,송현동 1988-17,35.82706389,128.5556667
대구광역시 달서구송현동 2014-1,송현동 2014-1,35.82860556,128.5602556
대구광역시 달서구송현동 543-3,송현동 543-3,35.83141111,128.5466694
대구광역시 달서구송현동 101-2,송현동 101-2,35.83503889,128.5494222
대구광역시 달서구송현동 1905,송현동 1905,35.82962778,128.5466139
대구광역시 달서구송현동 184-19,송현동 184-19,35.83194444,128.5500333
대구광역시 달서구송현동 512-1,송현동 512-1,35.83275,128.5466361
대구광역시 달서구본동 828,본동 828,35.83654444,128.5429028
대구광역시 달서구본동 811-3,본동 811-3,35.835,128.5405583
대구광역시 달서구본동 994,본동 994,35.83480278,128.5378806
대구광역시 달서구성당동 53-12,성당동 53-12,35.85187222,128.5716778
대구광역시 달서구성당동 60-8,성당동 60-8,35.85171389,128.5703444
대구광역시 달서구성당동 658-3,성당동 658-3,35.84411944,128.5517111
대구광역시 달서구성당동 677-15,성당동 677-15,35.84575833,128.5501222
대구광역시 달서구성당동 708-1,성당동 708-1,35.84523889,128.5468556
대구광역시 달서구성당동 710-12,성당동 710-12,35.84575,128.5472
대구광역시 달서구성당동 202-35,성당동 202-35,35.8392874,128.5561826
대구광역시 달서구성당동 332-1,성당동 332-1,35.839125,128.5545778
대구광역시 달서구성당동 392-42,성당동 392-42,35.83945,128.5521444
대구광역시 달서구성당동 708-37,성당동 708-37,35.84525556,128.5487
대구광역시 달서구두류동 146-8,두류동 146-8,35.8558128,128.5601567
대구광역시 달서구두류동 150-23,두류동 150-23,35.85790278,128.5601889
대구광역시 달서구두류동 137-80,두류동 137-80,35.8571114,128.5618881
대구광역시 달서구두류동 137-89,두류동 137-89,35.8583,128.5624667
대구광역시 달서구두류동 143-16,두류동 143-16,35.85630556,128.5615
대구광역시 달서구두류동 77-12,두류동 77-12,35.86068611,128.5687556
대구광역시 달서구두류동 836-8,두류동 836-8,35.85882778,128.5688222
대구광역시 달서구두류동 804-28,두류동 804-28,35.858775,128.5712333
대구광역시 달서구두류동 829-44,두류동 829-44,35.85658611,128.5725889
대구광역시 달서구두류동 1335-40,두류동 1335-40,35.85411111,128.5696111
대구광역시 달서구두류동 1337-141,두류동 1337-141,35.85363056,128.5701889
대구광역시 달서구두류동 1192-15,두류동 1192-15,35.86122222,128.5741639
대구광역시 달서구두류동 1252-61,두류동 1252-61,35.856075,128.5700444
대구광역시 달서구두류동 482-15,두류동 482-15,35.85416944,128.5565556
대구광역시 달서구두류동 481-14,두류동 481-14,35.85372222,128.5570778
대구광역시 달서구두류동 639-6,두류동 639-6,35.850975,128.5528667
대구광역시 달서구두류동 477-2,두류동 477-2,35.8547451,128.5574939
대구광역시 달서구두류동 495-68,두류동 495-68,35.85411667,128.5497222
대구광역시 달서구두류동 495-54,두류동 495-54,35.85478611,128.5513556
대구광역시 달서구두류동 627-2,두류동 627-2,35.85325278,128.5529
대구광역시 달서구본리동 1206-1,본리동 1206-1,35.84000278,128.5288806
대구광역시 달서구본리동 1201-8,본리동 1201-8,35.84095,128.530125
대구광역시 달서구본리동 1210-9,본리동 1210-9,35.83854167,128.529825
대구광역시 달서구본리동 210-1,본리동 210-1,35.83811111,128.5468
대구광역시 달서구본리동 306-1,본리동 306-1,35.83875,128.5430028
대구광역시 달서구감삼동 206-5,감삼동 206-5,35.84671389,128.5438667
대구광역시 달서구감삼동 290-14,감삼동 290-14,35.84619167,128.5403472
대구광역시 달서구감삼동 282-24,감삼동 282-24,35.84617778,128.5382472
대구광역시 달서구감삼동 584,감삼동 584,35.84747222,128.5311472
대구광역시 달서구감삼동 206-6,감삼동 206-6,35.84653333,128.5442222
대구광역시 달서구감삼동 110-3,감삼동 110-3,35.85183889,128.5473556
대구광역시 달서구감삼동 175-17,감삼동 175-17,35.84676111,128.5391472
대구광역시 달서구감삼동 152-9,감삼동 152-9,35.84937778,128.5423
대구광역시 달서구감삼동 195-22,감삼동 195-22,35.84835,128.5439778
대구광역시 달서구감삼동 167-14,감삼동 167-14,35.8490106,128.5392306
대구광역시 달서구감삼동 140-29,감삼동 140-29,35.85021111,128.5399917
대구광역시 달서구죽전동 376-4,죽전동 376-4,35.85676389,128.5362028
대구광역시 달서구죽전동 179-9,죽전동 179-9,35.85740556,128.5378917
대구광역시 달서구용산동 862-12,용산동 862-12,35.85806111,128.5328806
대구광역시 달서구갈산동 211-22,갈산동 211-22,35.84253889,128.5022389
대구광역시 달서구호림동 19-1,호림동 19-1,35.83901111,128.4909833
대구광역시 달서구중리동 715-1,중리동 715-1,35.85766389,128.5404444
대구광역시 달서구장기동 523,장기동 523,35.845075,128.5325361
대구광역시 달서구성당동 86-33,성당동 86-33,35.8500351,128.5687012
대구광역시 달서구성당동 86-3,성당동 86-3,35.84994722,128.5697
대구광역시 달서구두류동 779-20,두류동 779-20,35.85310278,128.5730889
대구광역시 달서구본리동 559-1,본리동 559-1,35.840025,128.5314361
대구광역시 달서구감삼동 33-4,감삼동 33-4,35.8559852,128.5449535
대구광역시 달서구감삼동 54-15,감삼동 54-15,35.85469167,128.5446889
대구광역시 달서구감삼동 51-35,감삼동 51-35,35.85448889,128.5427889
대구광역시 달서구죽전동 371,죽전동 371,35.85688333,128.535825
대구광역시 달서구장기동 137-1,장기동 137-1,35.85005,128.5172361
대구광역시 달서구장기동 220-13,장기동 220-13,35.84694444,128.5172028
대구광역시 달서구장기동 46-6,장기동 46-6,35.85001944,128.5254361
대구광역시 달서구장기동 742-2,장기동 742-2,35.84228889,128.521825
대구광역시 달서구장기동 838,장기동 838,35.84298611,128.5238028
대구광역시 달서구장기동 768-15,장기동 768-15,35.84421111,128.5235472
대구광역시 달서구용산동 946-3,용산동 946-3,35.85533056,128.5252806
대구광역시 달서구용산동 903,용산동 903,35.85211667,128.533225
대구광역시 달서구용산동 943-12,용산동 943-12,35.85503056,128.5244583
대구광역시 달서구이곡동 1334,이곡동 1334,35.86235833,128.5111139
대구광역시 달서구이곡동 1200-7 ,이곡동 1200-7 ,35.85421389,128.5050167
대구광역시 달서구본동 1110,본동 1110,35.83365278,128.538425
대구광역시 달서구진천동 392-2,진천동 392-2,35.80914444,128.5230694
대구광역시 달서구대천동 923-9,대천동 923-9,35.81870833,128.51515
대구광역시 달서구상인2동 1481,상인2동 1481,35.81127222,128.5340139
대구광역시 달서구송현동 2002,송현동 2002,35.83061389,128.5532111
대구광역시 달서구송현동 1922-11,송현동 1922-11,35.82789167,128.546425
대구광역시 달서구송현동 500-20,송현동 500-20,35.8339654,128.5474162
대구광역시 달서구도원동 1396-318,도원동 1396-318,35.80670278,128.5463028
대구광역시 달서구호산동 385-2,호산동 385-2,35.85068611,128.4876944
대구광역시 달서구죽전동 253-1,죽전동 253-1,35.852223,128.539053
대구광역시 달서구장기동 129-4,장기동 129-4,35.849225,128.5182361
대구광역시 달서구장기동 825-5,장기동 825-5,35.842316,128.528245
대구광역시 달서구용산동 949,용산동 949,35.85578611,128.5287139
대구광역시 달서구이곡동 1306-6,이곡동 1306-6,35.8582584,128.5142706
대구광역시 달서구이곡동 산18-3,이곡동 산18-3,35.86198889,128.5056361
대구광역시 달서구이곡동 산18-3,이곡동 산18-3,35.86266111,128.5048361
대구광역시 달서구호산동 349,호산동 349,35.852216,128.480131
대구광역시 달서구월암동 431,월암동 431,35.82309,128.51675
대구광역시 달서구대천동 353-5,대천동 353-5,35.819558,128.518611
대구광역시 달서구진천동 283-1,진천동 283-1,35.810651,128.526682
대구광역시 달서구진천동 470-38,진천동 470-38,35.809902,128.522068
대구광역시 달서구상인동 1559,상인동 1559,35.8126483,128.549034
대구광역시 달서구도원동 950-3,도원동 950-3,35.80152222,128.5498139
대구광역시 달서구도원동 1454,도원동 1454,35.80583333,128.5442472
대구광역시 달서구대곡동 410,대곡동 410,35.807117,128.527968
대구광역시 달서구송현동 산 106-1,송현동 산 106-1,35.832833,128.556258
대구광역시 달서구송현동 147,송현동 147,35.8328433,128.552101
대구광역시 달서구감삼동 210-7,감삼동 210-7,35.84961944,128.5462556
대구광역시 달서구장기동 25-6,장기동 25-6,35.8518645,128.5236495
대구광역시 달서구월성동 500-5,월성동 500-5,35.82362778,128.5340583
대구광역시 달서구본동 901-1,본동 901-1,35.83549722,128.5337472
대구광역시 달서구진천동 545-3,진천동 545-3,35.81564167,128.5251139
대구광역시 달서구진천동 775,진천동 775,35.81054444,128.5186944
대구광역시 달서구진천동 780-1,진천동 780-1,35.81139167,128.5182722
대구광역시 달서구송현동 1956-31,송현동 1956-31,35.82364167,128.5521111
대구광역시 달서구송현동 1945-16,송현동 1945-16,35.82316944,128.5475806
대구광역시 달서구송현동 968-2,송현동 968-2,35.82854167,128.5438917
대구광역시 달서구두류동 1209-10,두류동 1209-10,35.859013,128.573786
대구광역시 달서구신당동 1736-1,신당동 1736-1,35.8582574,128.4945281
대구광역시 달서구유천동 579,유천동 579,35.820108,128.51313
대구광역시 달서구대곡동 1035,대곡동 1035,35.8049092,128.5174775
대구광역시 달서구유천동 25-2,유천동 25-2,35.8191953,128.5118127
대구광역시 달서구두류동 1209-14,두류동 1209-14,35.85864722,128.5738528
대구광역시 달서구두류동 1207-76,두류동 1207-76,35.85929444,128.5733972
대구광역시 달서구두류동 1207-17,두류동 1207-17,35.85911389,128.5724306
대구광역시 달서구두류동 1204-2,두류동 1204-2,35.86044167,128.5714972
대구광역시 달서구두류동 849-12,두류동 849-12,35.85991667,128.5722417
대구광역시 달서구송현동 196-14,송현동 196-14,35.83399167,128.5560556
대구광역시 달서구송현동 197-8,송현동 197-8,35.83340833,128.5554111
대구광역시 달서구송현동 275-12,송현동 275-12,35.83039444,128.5594444
대구광역시 달서구송현동 275-10,송현동 275-10,35.83003889,128.5592111
대구광역시 달서구송현동 295-59,송현동 295-59,35.82940278,128.5604
대구광역시 달서구송현동 289-5,송현동 289-5,35.83181944,128.5582222
대구광역시 달서구송현동 2003-18,송현동 2003-18,35.83186389,128.5555667
대구광역시 달서구송현1동 산69,송현1동 산69,35.8247749,128.5562865
대구광역시 달서구용산1동 805-14,용산1동 805-14,35.86348889,128.5261139
대구광역시 달서구신당동 1759-8,신당동 1759-8,35.85771944,128.4987611
대구광역시 달서구신당동 193-9,신당동 193-9,35.85729167,128.4984611
대구광역시 달서구파호동 83-4,파호동 83-4,35.85274167,128.4743944
대구광역시 달서구송현1동 190-2,송현1동 190-2,35.83371667,128.5565333
대구광역시 달서구송현1동 295-5,송현1동 295-5,35.83353889,128.5571222
대구광역시 달서구송현1동 295-5,송현1동 295-5,35.83310556,128.5578778
대구광역시 달서구송현1동 295-5,송현1동 295-5,35.83252778,128.5581444
대구광역시 달서구송현1동 295-31,송현1동 295-31,35.83024444,128.5602111
대구광역시 달서구송현1동 2010-8,송현1동 2010-8,35.82988333,128.5582667
대구광역시 달서구송현1동 2011-13,송현1동 2011-13,35.82961944,128.5585111
대구광역시 달서구송현1동 2011-50,송현1동 2011-50,35.82935833,128.5587889
대구광역시 달서구송현1동 2011-57,송현1동 2011-57,35.82905278,128.5589778
대구광역시 달서구성당동 415-2,성당동 415-2,35.84107778,128.5490444
대구광역시 달서구성당동 725,성당동 725,35.84413333,128.5480667
대구광역시 달서구성당동 525-3,성당동 525-3,35.84413611,128.5557667
대구광역시 달서구성당동 834,성당동 834,35.84238889,128.5467667
대구광역시 달서구성당동 670-25,성당동 670-25,35.846475,128.5514333
대구광역시 달서구성당동 704-11,성당동 704-11,35.84628056,128.5451444
대구광역시 달서구성당동 728-6,성당동 728-6,35.84402778,128.5448222
대구광역시 달서구성당동 670-12,성당동 670-12,35.84565833,128.5518778
대구광역시 달서구성당동 201-15,성당동 201-15,35.84037222,128.5561333
대구광역시 달서구성당동 489-16,성당동 489-16,35.84238056,128.5531778
대구광역시 달서구성당동 562-3,성당동 562-3,35.8424005,128.5495359
대구광역시 달서구성당동 535,성당동 535,35.84456944,128.5545444
대구광역시 달서구두류동 797-2,두류동 797-2,35.85513056,128.5702111
대구광역시 달서구두류동 833-58,두류동 833-58,35.85838333,128.5670111
대구광역시 달서구두류동 1211-7,두류동 1211-7,35.85856667,128.5701444
대구광역시 달서구두류동 1210-61,두류동 1210-61,35.85955556,128.5735861
대구광역시 달서구두류동 1252-29,두류동 1252-29,35.8551,128.5694778
대구광역시 달서구두류동 848-1,두류동 848-1,35.85555556,128.5720222
대구광역시 달서구두류동 1272-37,두류동 1272-37,35.85600833,128.5684444
대구광역시 달서구두류동 1231-2,두류동 1231-2,35.85768611,128.5737861
대구광역시 달서구두류동 470-16,두류동 470-16,35.8569335,128.5571935
대구광역시 달서구두류동 610-12,두류동 610-12,35.85450556,128.5527333
대구광역시 달서구두류동 745-5,두류동 745-5,35.84766389,128.5514333
대구광역시 달서구두류동 497-9,두류동 497-9,35.85412778,128.5505889
대구광역시 달서구두류동 625-8,두류동 625-8,35.85286667,128.5529333
대구광역시 달서구본리동 88-6,본리동 88-6,35.84075,128.541425
대구광역시 달서구본리동 1198-4,본리동 1198-4,35.84141111,128.5297472
대구광역시 달서구본리동 444-1,본리동 444-1,35.84124722,128.5333361
대구광역시 달서구감삼동 194-5,감삼동 194-5,35.84893333,128.5435
대구광역시 달서구감삼동 504-7,감삼동 504-7,35.8444604,128.5352708
대구광역시 달서구감삼동 188-16,감삼동 188-16,35.848025,128.5415472
대구광역시 달서구감삼동 130-2,감삼동 130-2,35.8512089,128.5436845
대구광역시 달서구감삼동 179-21,감삼동 179-21,35.847375,128.5407472
대구광역시 달서구감삼동 162-5,감삼동 162-5,35.84900833,128.5407806
대구광역시 달서구감삼동 169-3,감삼동 169-3,35.84827222,128.5377472
대구광역시 달서구죽전동 219-22,죽전동 219-22,35.85368611,128.5396583
대구광역시 달서구죽전동 264-8,죽전동 264-8,35.85141944,128.5357028
대구광역시 달서구죽전동 264-11,죽전동 264-11,35.85145,128.5343806
대구광역시 달서구죽전동 260-21,죽전동 260-21,35.85205,128.5355139
대구광역시 달서구죽전동 390-17,죽전동 390-17,35.85768889,128.5332472
대구광역시 달서구감삼동 60-14,감삼동 60-14,35.85461111,128.5470444
대구광역시 달서구죽전동 278-4,죽전동 278-4,35.85113889,128.5380694
대구광역시 달서구감삼동 29-12,감삼동 29-12,35.8551823,128.5477195
대구광역시 달서구죽전동 220-9,죽전동 220-9,35.85371667,128.5404667
대구광역시 달서구죽전동 394,죽전동 394,35.85631389,128.5340139
대구광역시 달서구장동 138,장동 138,35.83860833,128.5165361
대구광역시 달서구장동 118-4,장동 118-4,35.83724167,128.5165583
대구광역시 달서구장기동 251-3,장기동 251-3,35.84702222,128.5201361
대구광역시 달서구장기동 148,장기동 148,35.84913889,128.5166472
대구광역시 달서구장기동 225-3,장기동 225-3,35.84844167,128.519025
대구광역시 달서구용산동 898-6,용산동 898-6,35.85245556,128.5330694
대구광역시 달서구용산1동 916,용산1동 916,35.85886944,128.5330583
대구광역시 달서구용산동 930-5,용산동 930-5,35.85815278,128.5300028
대구광역시 달서구용산동 946-11,용산동 946-11,35.85504444,128.5257917
대구광역시 달서구용산동 230-21,용산동 230-21,35.85186667,128.5281583
대구광역시 달서구죽전동 410-1,죽전동 410-1,35.85088889,128.5336806
대구광역시 달서구용산동 886-13,용산동 886-13,35.85564722,128.5340139
대구광역시 달서구장기동 26-56,장기동 26-56,35.85117222,128.5237028
대구광역시 달서구용산동 268-3,용산동 268-3,35.85053333,128.5303361
대구광역시 달서구용산동 419-5,용산동 419-5,35.85714167,128.5202694
대구광역시 달서구용산동 416-5,용산동 416-5,35.85528611,128.5179806
대구광역시 달서구용산동 421-29,용산동 421-29,35.85504167,128.5213806
대구광역시 달서구용산동 446-22,용산동 446-22,35.85689722,128.5215694
대구광역시 달서구이곡동 1306-7,이곡동 1306-7,35.85729722,128.5127694
대구광역시 달서구이곡동 1257,이곡동 1257,35.85265833,128.5111583
대구광역시 달서구이곡동 1351-11,이곡동 1351-11,35.8595,128.513425
대구광역시 달서구이곡동 1171-5,이곡동 1171-5,35.86095833,128.5019389
대구광역시 달서구이곡동 1186-1,이곡동 1186-1,35.85964444,128.5022722
대구광역시 달서구이곡동 1175-4,이곡동 1175-4,35.86094444,128.5029167
대구광역시 달서구호산동 371-7,호산동 371-7,35.85135,128.4821611
대구광역시 달서구호산동 179,호산동 179,35.854825,128.4772722
대구광역시 달서구호산동 364-9,호산동 364-9,35.85075556,128.4853722
대구광역시 달서구파호동 82-39,파호동 82-39,35.85206389,128.4761722
대구광역시 달서구신당동 1804-17,신당동 1804-17,35.855025,128.4940167
대구광역시 달서구호산동 산2-8,호산동 산2-8,35.854025,128.4789278
대구광역시 달서구호림동 16-3,호림동 16-3,35.83558611,128.4904056
대구광역시 달서구호림동 21-4,호림동 21-4,35.83828889,128.4916611
대구광역시 달서구신당동 1693-3,신당동 1693-3,35.8599761,128.4992151
대구광역시 달서구파호동 82-3,파호동 82-3,35.85293611,128.4778278
대구광역시 달서구신당동 1687-3,신당동 1687-3,35.86066667,128.4998389
대구광역시 달서구호산동 386-13,호산동 386-13,35.85010556,128.4872611
대구광역시 달서구신당동 1681,신당동 1681,35.86176111,128.4989278
대구광역시 달서구대천동 501-2,대천동 501-2,35.81788889,128.5194472
대구광역시 달서구대천동 525-1,대천동 525-1,35.8191654,128.5225084
대구광역시 달서구월성동 993,월성동 993,35.8269192,128.5214353
대구광역시 달서구월성1동 987-1,월성1동 987-1,35.82722222,128.5203139
대구광역시 달서구월성동 1310-9,월성동 1310-9,35.81908333,128.5275917
대구광역시 달서구월암동 918-2,월암동 918-2,35.82765556,128.5096167
대구광역시 달서구월성동 197-3,월성동 197-3,35.83591111,128.5278361
대구광역시 달서구월성동 190-3,월성동 190-3,35.83450833,128.5267806
대구광역시 달서구월성동 89,월성동 89,35.82724722,128.5310583
대구광역시 달서구진천동 366-2,진천동 366-2,35.81072778,128.5243806
대구광역시 달서구진천동 437-3,진천동 437-3,35.80853611,128.5229917
대구광역시 달서구진천동 426,진천동 426,35.80851111,128.5237139
대구광역시 달서구진천동 595-20,진천동 595-20,35.81469722,128.5229583
대구광역시 달서구진천동 540-1,진천동 540-1,35.81485278,128.5252361
대구광역시 달서구유천동 248,유천동 248,35.81733333,128.50985
대구광역시 달서구대곡동 621,대곡동 621,35.7998003,128.5289428
대구광역시 달서구진천동 526-10,진천동 526-10,35.81384444,128.5262694
대구광역시 달서구진천동 829-26,진천동 829-26,35.81133611,128.5318694
대구광역시 달서구진천동 407,진천동 407,35.808725,128.5238806
대구광역시 달서구진천동 633-1,진천동 633-1,35.8127,128.520725
대구광역시 달서구진천동 322,진천동 322,35.80938056,128.5246583
대구광역시 달서구진천동 713-14,진천동 713-14,35.80990556,128.5192056
대구광역시 달서구진천동 258-3,진천동 258-3,35.81244444,128.5291806
대구광역시 달서구대곡동 1018-5,대곡동 1018-5,35.80626667,128.5199833
대구광역시 달서구진천동 471-18,진천동 471-18,35.81028889,128.5223139
대구광역시 달서구진천동 576-5,진천동 576-5,35.81504444,128.5241472
대구광역시 달서구진천동 683-6,진천동 683-6,35.81221389,128.5191833
대구광역시 달서구대곡동 64-1,대곡동 64-1,35.80950833,128.5156167
대구광역시 달서구대곡동 19-22,대곡동 19-22,35.8054207,128.5112061
대구광역시 달서구진천동 79-21,진천동 79-21,35.81699444,128.5270028
대구광역시 달서구진천동 199-5,진천동 199-5,35.81260278,128.5310028
대구광역시 달서구상인동 1520,상인동 1520,35.815925,128.544525
대구광역시 달서구상인동 186-14,상인동 186-14,35.818331,128.5342489
대구광역시 달서구상인동 1537-9,상인동 1537-9,35.81500556,128.5478694
대구광역시 달서구상인동 1448,상인동 1448,35.81328333,128.5355917
대구광역시 달서구상인동 339-1,상인동 339-1,35.81421667,128.5317694
대구광역시 달서구상인동 1468-15,상인동 1468-15,35.81100833,128.5370694
대구광역시 달서구상인동 1436,상인동 1436,35.8157723,128.5342453
대구광역시 달서구상인동 263-17,상인동 263-17,35.81740833,128.5361917
대구광역시 달서구상인동 566-6,상인동 566-6,35.81424722,128.5399694
대구광역시 달서구상인동 1397-12,상인동 1397-12,35.81816667,128.5377917
대구광역시 달서구상인동 566-11,상인동 566-11,35.8140153,128.5403602
대구광역시 달서구상인동 1402-5,상인동 1402-5,35.81743056,128.5383472
대구광역시 달서구상인동 1430-6,상인동 1430-6,35.81553333,128.5362917
대구광역시 달서구상인동 577-1,상인동 577-1,35.81497778,128.539825
대구광역시 달서구상인동 1424-13,상인동 1424-13,35.81386389,128.5377917
대구광역시 달서구상인동 1118,상인동 1118,35.81066111,128.5427806
대구광역시 달서구상인동 573-1,상인동 573-1,35.81553611,128.5390917
대구광역시 달서구상인동 1458-35,상인동 1458-35,35.81146667,128.5332139
대구광역시 달서구상인동 1552-5,상인동 1552-5,35.81290556,128.5466694
대구광역시 달서구상인동 1565-9,상인동 1565-9,35.81141111,128.5474028
대구광역시 달서구도원동 1005,도원동 1005,35.79084167,128.5461472
대구광역시 달서구도원동 666 길건너,도원동 666 길건너,35.80623611,128.5486806
대구광역시 달서구도원동 1396-101,도원동 1396-101,35.80772222,128.5457917
대구광역시 달서구송현동 219-2,송현동 219-2,35.83053889,128.5522778
대구광역시 달서구송현동 304,송현동 304,35.83010278,128.5599444
대구광역시 달서구송현동 1932-3,송현동 1932-3,35.82779167,128.55
대구광역시 달서구송현동 798-99,송현동 798-99,35.82625278,128.5507556
대구광역시 달서구송현동 206-3,송현동 206-3,35.83239444,128.5549556
대구광역시 달서구송현동 1931-13,송현동 1931-13,35.82861667,128.5506889
대구광역시 달서구송현동 1940-4,송현동 1940-4,35.8277,128.5523556
대구광역시 달서구송현동 1984-22,송현동 1984-22,35.8283881,128.5545367
대구광역시 달서구송현동 1992-7,송현동 1992-7,35.82906111,128.5558
대구광역시 달서구송현동 1998-5,송현동 1998-5,35.82999722,128.5542222
대구광역시 달서구송현동 1992-18,송현동 1992-18,35.82864444,128.5554667
대구광역시 달서구송현동 1923-17,송현동 1923-17,35.82806111,128.5473028
대구광역시 달서구송현동 105-6,송현동 105-6,35.83445833,128.5500778
대구광역시 달서구송현동 180-18,송현동 180-18,35.83236111,128.5506667
대구광역시 달서구송현동 1906-35,송현동 1906-35,35.82898056,128.5468028
